machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-26 14:35:27,71.77,1.154,4.14
PUMP_A,2026-02-26 14:35:29,85.04,3.485,2.1
PUMP_B,2026-02-26 14:35:29,70.28,2.172,4.61
MOTOR_C,2026-02-26 14:35:29,68.3,1.698,4.02
COMPRESSOR_D,2026-02-26 14:35:29,65.76,1.685,4.78
PUMP_A,2026-02-26 14:35:31,89.77,3.331,2.89
PUMP_B,2026-02-26 14:35:31,72.03,2.243,4.27
MOTOR_C,2026-02-26 14:35:31,64.97,1.43,4.08
COMPRESSOR_D,2026-02-26 14:35:31,73.77,1.868,4.33
PUMP_A,2026-02-26 14:35:33,85.03,4.113,2.12
PUMP_B,2026-02-26 14:35:33,63.02,1.915,4.76
MOTOR_C,2026-02-26 14:35:33,66.6,1.648,4.4
COMPRESSOR_D,2026-02-26 14:35:33,64.96,2.137,4.02
PUMP_A,2026-02-26 14:35:35,93.96,4.538,2.63
PUMP_B,2026-02-26 14:35:35,67.83,2.057,3.9
MOTOR_C,2026-02-26 14:35:35,64.96,1.122,3.95
COMPRESSOR_D,2026-02-26 14:35:35,67.89,2.198,3.84
PUMP_A,2026-02-26 14:35:37,87.99,3.909,2.75
PUMP_B,2026-02-26 14:35:37,65.54,1.062,3.71
MOTOR_C,2026-02-26 14:35:37,73.91,2.345,4.44
COMPRESSOR_D,2026-02-26 14:35:37,65.66,1.915,4.66
PUMP_A,2026-02-26 14:35:39,94.37,4.116,2.1
PUMP_B,2026-02-26 14:35:39,63.02,1.075,4.05
MOTOR_C,2026-02-26 14:35:39,64.69,1.146,3.61
COMPRESSOR_D,2026-02-26 14:35:39,63.74,1.131,4.7
PUMP_A,2026-02-26 14:35:41,90.17,4.071,2.21
PUMP_B,2026-02-26 14:35:41,70.67,1.795,4.32
MOTOR_C,2026-02-26 14:35:41,69.37,1.605,4.1
COMPRESSOR_D,2026-02-26 14:35:41,72.49,1.568,4.35
PUMP_A,2026-02-26 14:35:41,94.8,4.385,2.68
PUMP_B,2026-02-26 14:35:41,64.29,1.481,4.26
MOTOR_C,2026-02-26 14:35:41,71.49,1.215,3.69
COMPRESSOR_D,2026-02-26 14:35:41,73.64,1.471,4.17
PUMP_A,2026-02-26 14:35:43,84.94,4.716,2.01
PUMP_B,2026-02-26 14:35:43,64.76,2.131,4.12
MOTOR_C,2026-02-26 14:35:43,68.62,1.194,3.93
COMPRESSOR_D,2026-02-26 14:35:43,72.79,1.584,4.17
PUMP_A,2026-02-26 14:35:45,84.78,3.599,2.46
PUMP_B,2026-02-26 14:35:45,65.08,1.21,4.0
MOTOR_C,2026-02-26 14:35:45,62.2,1.272,4.78
COMPRESSOR_D,2026-02-26 14:35:45,67.01,2.298,4.1
PUMP_A,2026-02-26 14:35:47,86.73,4.3,2.86
PUMP_B,2026-02-26 14:35:47,73.89,1.034,4.8
MOTOR_C,2026-02-26 14:35:47,66.68,1.463,4.06
COMPRESSOR_D,2026-02-26 14:35:47,69.01,1.852,3.77
PUMP_A,2026-02-26 14:35:49,94.44,4.349,2.08
PUMP_B,2026-02-26 14:35:49,69.74,1.89,4.05
MOTOR_C,2026-02-26 14:35:49,65.77,2.273,4.56
COMPRESSOR_D,2026-02-26 14:35:49,67.69,2.054,4.61
PUMP_A,2026-02-26 14:35:51,85.21,4.35,2.29
PUMP_B,2026-02-26 14:35:51,69.45,2.164,3.93
MOTOR_C,2026-02-26 14:35:51,63.46,1.122,4.04
COMPRESSOR_D,2026-02-26 14:35:51,71.6,2.207,4.39
PUMP_A,2026-02-26 14:35:53,92.26,4.422,2.29
PUMP_B,2026-02-26 14:35:53,63.88,2.143,3.86
MOTOR_C,2026-02-26 14:35:53,73.55,2.365,4.69
COMPRESSOR_D,2026-02-26 14:35:53,62.53,1.677,4.61
PUMP_A,2026-02-26 14:35:55,91.85,4.545,2.62
PUMP_B,2026-02-26 14:35:55,70.47,1.686,4.25
MOTOR_C,2026-02-26 14:35:55,73.98,1.253,3.77
COMPRESSOR_D,2026-02-26 14:35:55,67.03,1.088,4.21
PUMP_A,2026-02-26 14:35:57,86.71,4.74,2.14
PUMP_B,2026-02-26 14:35:57,65.15,1.076,4.41
MOTOR_C,2026-02-26 14:35:57,73.66,1.065,4.51
COMPRESSOR_D,2026-02-26 14:35:57,69.4,2.011,3.75
PUMP_A,2026-02-26 14:35:59,84.09,4.262,2.42
PUMP_B,2026-02-26 14:35:59,67.37,1.484,3.79
MOTOR_C,2026-02-26 14:35:59,73.69,1.666,3.99
COMPRESSOR_D,2026-02-26 14:35:59,70.55,1.906,3.62
PUMP_A,2026-02-26 14:36:01,93.44,3.627,2.41
PUMP_B,2026-02-26 14:36:01,70.1,1.975,4.74
MOTOR_C,2026-02-26 14:36:01,73.85,1.33,4.66
COMPRESSOR_D,2026-02-26 14:36:01,67.36,1.337,4.6
PUMP_A,2026-02-26 14:36:03,91.45,3.893,2.11
PUMP_B,2026-02-26 14:36:03,65.58,2.05,4.25
MOTOR_C,2026-02-26 14:36:03,72.18,2.257,3.96
COMPRESSOR_D,2026-02-26 14:36:03,69.59,2.173,3.73
PUMP_A,2026-02-26 14:36:05,82.46,3.726,2.3
PUMP_B,2026-02-26 14:36:05,65.1,1.935,3.81
MOTOR_C,2026-02-26 14:36:05,67.82,1.746,4.27
COMPRESSOR_D,2026-02-26 14:36:05,64.42,2.012,3.93
PUMP_A,2026-02-26 14:36:07,93.24,4.705,2.12
PUMP_B,2026-02-26 14:36:07,65.67,2.064,3.81
MOTOR_C,2026-02-26 14:36:07,65.21,1.385,3.6
COMPRESSOR_D,2026-02-26 14:36:07,66.03,2.128,4.25
PUMP_A,2026-02-26 14:36:09,87.76,3.492,2.85
PUMP_B,2026-02-26 14:36:09,73.39,1.398,3.95
MOTOR_C,2026-02-26 14:36:09,72.7,2.378,3.83
COMPRESSOR_D,2026-02-26 14:36:09,68.02,1.798,4.66
PUMP_A,2026-02-26 14:36:11,85.45,4.363,2.76
PUMP_B,2026-02-26 14:36:11,65.66,1.898,3.77
MOTOR_C,2026-02-26 14:36:11,72.77,1.543,3.83
COMPRESSOR_D,2026-02-26 14:36:11,65.45,1.622,4.53
PUMP_A,2026-02-26 14:36:10,94.82,4.662,2.71
PUMP_B,2026-02-26 14:36:10,66.96,1.086,3.61
MOTOR_C,2026-02-26 14:36:10,65.15,1.396,3.85
COMPRESSOR_D,2026-02-26 14:36:10,62.7,2.1,4.73
PUMP_A,2026-02-26 14:36:12,82.76,4.509,2.28
PUMP_B,2026-02-26 14:36:12,70.67,1.051,3.74
MOTOR_C,2026-02-26 14:36:12,73.0,1.15,4.13
COMPRESSOR_D,2026-02-26 14:36:12,72.29,1.602,3.76
PUMP_A,2026-02-26 14:36:14,87.76,3.831,2.72
PUMP_B,2026-02-26 14:36:14,65.39,2.251,4.29
MOTOR_C,2026-02-26 14:36:14,69.98,2.367,3.67
COMPRESSOR_D,2026-02-26 14:36:14,73.72,1.687,4.45
PUMP_A,2026-02-26 14:36:16,94.36,3.465,2.91
PUMP_B,2026-02-26 14:36:16,71.43,1.296,3.83
MOTOR_C,2026-02-26 14:36:16,62.34,1.692,3.66
COMPRESSOR_D,2026-02-26 14:36:16,64.61,2.294,3.72
PUMP_A,2026-02-26 14:36:18,89.05,4.272,2.8
PUMP_B,2026-02-26 14:36:18,62.05,1.863,4.02
MOTOR_C,2026-02-26 14:36:18,71.13,1.272,4.45
COMPRESSOR_D,2026-02-26 14:36:18,67.0,1.49,4.39
PUMP_A,2026-02-26 14:36:20,94.2,4.757,2.35
PUMP_B,2026-02-26 14:36:20,62.17,1.678,4.76
MOTOR_C,2026-02-26 14:36:20,71.96,1.736,4.39
COMPRESSOR_D,2026-02-26 14:36:20,65.71,1.397,4.3
PUMP_A,2026-02-26 14:36:22,90.72,3.417,2.33
PUMP_B,2026-02-26 14:36:22,73.39,1.631,4.04
MOTOR_C,2026-02-26 14:36:22,71.96,1.541,4.22
COMPRESSOR_D,2026-02-26 14:36:22,68.43,1.066,4.76
PUMP_A,2026-02-26 14:36:24,88.91,3.672,2.24
PUMP_B,2026-02-26 14:36:24,70.06,1.309,3.84
MOTOR_C,2026-02-26 14:36:24,72.91,1.082,3.96
COMPRESSOR_D,2026-02-26 14:36:24,69.79,2.029,3.63
PUMP_A,2026-02-26 14:36:26,92.61,3.956,2.1
PUMP_B,2026-02-26 14:36:26,63.0,1.323,4.23
MOTOR_C,2026-02-26 14:36:26,66.74,2.172,4.72
COMPRESSOR_D,2026-02-26 14:36:26,65.51,2.133,3.97
PUMP_A,2026-02-26 14:36:28,87.74,3.391,2.32
PUMP_B,2026-02-26 14:36:28,62.73,1.269,4.8
MOTOR_C,2026-02-26 14:36:28,68.37,2.337,3.97
COMPRESSOR_D,2026-02-26 14:36:28,71.54,1.035,3.79
PUMP_A,2026-02-26 14:36:30,84.42,4.728,2.94
PUMP_B,2026-02-26 14:36:30,63.7,1.9,4.8
MOTOR_C,2026-02-26 14:36:30,63.14,1.11,3.82
COMPRESSOR_D,2026-02-26 14:36:30,67.53,1.482,4.42
PUMP_A,2026-02-26 14:36:32,86.57,4.611,2.34
PUMP_B,2026-02-26 14:36:32,64.58,1.39,4.41
MOTOR_C,2026-02-26 14:36:32,63.46,1.061,4.42
COMPRESSOR_D,2026-02-26 14:36:32,70.58,1.411,4.6
PUMP_A,2026-02-26 14:36:34,86.52,3.471,2.06
PUMP_B,2026-02-26 14:36:34,62.88,1.551,3.9
MOTOR_C,2026-02-26 14:36:34,70.27,1.347,4.5
COMPRESSOR_D,2026-02-26 14:36:34,73.96,1.61,4.25
PUMP_A,2026-02-26 14:36:37,91.91,3.353,2.86
PUMP_B,2026-02-26 14:36:37,70.42,2.113,4.27
MOTOR_C,2026-02-26 14:36:37,68.84,1.777,3.82
COMPRESSOR_D,2026-02-26 14:36:37,72.57,1.013,4.49
PUMP_A,2026-02-26 14:36:39,85.5,4.754,2.82
PUMP_B,2026-02-26 14:36:39,64.07,1.991,4.59
MOTOR_C,2026-02-26 14:36:39,69.84,2.062,4.29
COMPRESSOR_D,2026-02-26 14:36:39,71.25,1.695,3.71
PUMP_A,2026-02-26 14:36:41,86.95,3.432,2.43
PUMP_B,2026-02-26 14:36:41,67.54,2.095,4.61
MOTOR_C,2026-02-26 14:36:41,67.78,2.088,4.71
COMPRESSOR_D,2026-02-26 14:36:41,72.35,1.363,4.75
PUMP_A,2026-02-26 14:36:40,85.13,4.725,2.57
PUMP_B,2026-02-26 14:36:40,62.64,1.32,4.4
MOTOR_C,2026-02-26 14:36:40,69.35,2.254,3.97
COMPRESSOR_D,2026-02-26 14:36:40,65.04,1.597,4.3
PUMP_A,2026-02-26 14:36:42,82.22,3.297,2.23
PUMP_B,2026-02-26 14:36:42,64.83,1.002,3.76
MOTOR_C,2026-02-26 14:36:42,68.04,2.0,4.61
COMPRESSOR_D,2026-02-26 14:36:42,72.96,1.249,4.6
PUMP_A,2026-02-26 14:36:44,86.84,4.634,2.62
PUMP_B,2026-02-26 14:36:44,62.22,1.065,3.93
MOTOR_C,2026-02-26 14:36:44,69.81,1.269,4.06
COMPRESSOR_D,2026-02-26 14:36:44,65.89,2.015,4.8
PUMP_A,2026-02-26 14:36:46,87.78,3.484,2.32
PUMP_B,2026-02-26 14:36:46,65.25,2.235,4.52
MOTOR_C,2026-02-26 14:36:46,66.51,1.352,3.85
COMPRESSOR_D,2026-02-26 14:36:46,70.91,1.358,4.07
PUMP_A,2026-02-26 14:36:48,82.38,3.981,2.2
PUMP_B,2026-02-26 14:36:48,70.51,1.011,4.57
MOTOR_C,2026-02-26 14:36:48,63.89,1.583,3.97
COMPRESSOR_D,2026-02-26 14:36:48,65.2,1.371,4.0
PUMP_A,2026-02-26 14:36:50,86.7,3.581,2.27
PUMP_B,2026-02-26 14:36:50,64.28,1.418,4.21
MOTOR_C,2026-02-26 14:36:50,62.8,2.242,4.03
COMPRESSOR_D,2026-02-26 14:36:50,68.56,2.349,4.17
PUMP_A,2026-02-26 14:36:52,82.74,3.662,2.73
PUMP_B,2026-02-26 14:36:52,62.84,2.244,4.77
MOTOR_C,2026-02-26 14:36:52,67.84,2.144,4.39
COMPRESSOR_D,2026-02-26 14:36:52,73.54,1.664,4.53
PUMP_A,2026-02-26 14:36:54,92.12,4.493,2.3
PUMP_B,2026-02-26 14:36:54,72.65,1.22,3.73
MOTOR_C,2026-02-26 14:36:54,63.6,1.534,4.56
COMPRESSOR_D,2026-02-26 14:36:54,72.08,1.436,3.71
PUMP_A,2026-02-26 14:36:56,90.25,3.941,2.76
PUMP_B,2026-02-26 14:36:56,66.0,1.286,3.61
MOTOR_C,2026-02-26 14:36:56,68.61,1.845,4.47
COMPRESSOR_D,2026-02-26 14:36:56,72.44,1.173,4.11
PUMP_A,2026-02-26 14:36:58,89.4,4.177,2.88
PUMP_B,2026-02-26 14:36:58,65.38,1.134,4.79
MOTOR_C,2026-02-26 14:36:58,69.19,1.715,3.81
COMPRESSOR_D,2026-02-26 14:36:58,64.31,2.075,4.03
PUMP_A,2026-02-26 14:37:00,86.93,3.702,2.98
PUMP_B,2026-02-26 14:37:00,69.0,2.056,4.02
MOTOR_C,2026-02-26 14:37:00,62.74,2.233,3.89
COMPRESSOR_D,2026-02-26 14:37:00,66.04,1.146,4.13
PUMP_A,2026-02-26 14:37:02,86.53,3.703,2.39
PUMP_B,2026-02-26 14:37:02,73.16,2.144,4.32
MOTOR_C,2026-02-26 14:37:02,67.85,1.574,4.63
COMPRESSOR_D,2026-02-26 14:37:02,70.06,1.852,4.49
PUMP_A,2026-02-26 14:37:04,94.23,4.258,2.98
PUMP_B,2026-02-26 14:37:04,72.19,1.21,3.71
MOTOR_C,2026-02-26 14:37:04,63.75,1.139,4.34
COMPRESSOR_D,2026-02-26 14:37:04,68.68,1.845,4.71
PUMP_A,2026-02-26 14:37:06,90.58,3.472,2.29
PUMP_B,2026-02-26 14:37:06,67.42,2.399,4.18
MOTOR_C,2026-02-26 14:37:06,68.84,2.266,4.55
COMPRESSOR_D,2026-02-26 14:37:06,68.16,1.796,3.69
PUMP_A,2026-02-26 14:37:08,91.51,3.45,2.64
PUMP_B,2026-02-26 14:37:08,63.62,2.372,4.19
MOTOR_C,2026-02-26 14:37:08,63.62,2.067,3.76
COMPRESSOR_D,2026-02-26 14:37:08,66.58,1.465,4.13
PUMP_A,2026-02-26 14:37:10,87.1,4.291,2.38
PUMP_B,2026-02-26 14:37:10,70.1,1.699,4.18
MOTOR_C,2026-02-26 14:37:10,63.51,1.106,4.72
COMPRESSOR_D,2026-02-26 14:37:10,66.81,1.44,4.45
PUMP_A,2026-02-26 14:37:10,91.42,3.968,2.52
PUMP_B,2026-02-26 14:37:10,62.91,1.024,3.62
MOTOR_C,2026-02-26 14:37:10,62.3,2.316,4.78
COMPRESSOR_D,2026-02-26 14:37:10,72.09,1.18,4.36
PUMP_A,2026-02-26 14:37:12,83.33,3.513,2.27
PUMP_B,2026-02-26 14:37:12,68.58,2.088,3.75
MOTOR_C,2026-02-26 14:37:12,72.32,1.521,4.54
COMPRESSOR_D,2026-02-26 14:37:12,70.03,1.035,3.86
PUMP_A,2026-02-26 14:37:14,93.88,3.256,2.61
PUMP_B,2026-02-26 14:37:14,62.26,1.857,4.16
MOTOR_C,2026-02-26 14:37:14,64.53,1.459,4.37
COMPRESSOR_D,2026-02-26 14:37:14,73.02,1.409,3.88
PUMP_A,2026-02-26 14:37:16,94.3,3.831,2.74
PUMP_B,2026-02-26 14:37:16,67.65,1.798,4.3
MOTOR_C,2026-02-26 14:37:16,66.49,2.16,4.14
COMPRESSOR_D,2026-02-26 14:37:16,65.88,2.055,4.16
PUMP_A,2026-02-26 14:37:18,92.47,3.896,2.66
PUMP_B,2026-02-26 14:37:18,67.14,1.167,4.41
MOTOR_C,2026-02-26 14:37:18,73.87,1.926,4.77
COMPRESSOR_D,2026-02-26 14:37:18,62.33,2.005,3.62
PUMP_A,2026-02-26 14:37:20,92.38,3.462,2.01
PUMP_B,2026-02-26 14:37:20,64.45,1.691,4.4
MOTOR_C,2026-02-26 14:37:20,70.49,1.679,4.74
COMPRESSOR_D,2026-02-26 14:37:20,67.54,1.927,3.96
PUMP_A,2026-02-26 14:37:22,92.4,3.453,2.03
PUMP_B,2026-02-26 14:37:22,66.46,2.17,3.98
MOTOR_C,2026-02-26 14:37:22,69.09,1.225,4.52
COMPRESSOR_D,2026-02-26 14:37:22,66.27,1.962,3.78
PUMP_A,2026-02-26 14:37:24,86.26,3.27,2.91
PUMP_B,2026-02-26 14:37:24,65.35,1.049,4.5
MOTOR_C,2026-02-26 14:37:24,69.8,2.118,4.27
COMPRESSOR_D,2026-02-26 14:37:24,64.28,1.212,3.78
PUMP_A,2026-02-26 14:37:26,82.02,4.707,2.96
PUMP_B,2026-02-26 14:37:26,73.74,1.4,3.83
MOTOR_C,2026-02-26 14:37:26,73.98,2.218,3.73
COMPRESSOR_D,2026-02-26 14:37:26,67.78,1.219,3.94
PUMP_A,2026-02-26 14:37:28,86.1,4.701,2.2
PUMP_B,2026-02-26 14:37:28,62.63,1.035,3.73
MOTOR_C,2026-02-26 14:37:28,65.71,1.731,4.41
COMPRESSOR_D,2026-02-26 14:37:28,64.93,2.387,4.62
PUMP_A,2026-02-26 14:37:30,91.02,3.71,2.51
PUMP_B,2026-02-26 14:37:30,64.18,2.092,3.89
MOTOR_C,2026-02-26 14:37:30,63.93,1.691,4.07
COMPRESSOR_D,2026-02-26 14:37:30,72.71,1.077,4.52
PUMP_A,2026-02-26 14:37:32,90.81,4.138,2.25
PUMP_B,2026-02-26 14:37:32,62.09,1.617,3.86
MOTOR_C,2026-02-26 14:37:32,70.52,2.064,4.73
COMPRESSOR_D,2026-02-26 14:37:32,63.95,1.318,3.77
PUMP_A,2026-02-26 14:37:34,85.33,3.757,2.06
PUMP_B,2026-02-26 14:37:34,68.36,1.698,3.81
MOTOR_C,2026-02-26 14:37:34,67.52,2.269,4.46
COMPRESSOR_D,2026-02-26 14:37:34,66.08,2.253,4.19
PUMP_A,2026-02-26 14:37:36,83.37,3.942,2.49
PUMP_B,2026-02-26 14:37:36,62.04,2.297,3.94
MOTOR_C,2026-02-26 14:37:36,69.64,2.22,3.71
COMPRESSOR_D,2026-02-26 14:37:36,68.64,2.201,3.96
PUMP_A,2026-02-26 14:37:38,82.34,4.461,2.28
PUMP_B,2026-02-26 14:37:38,66.21,1.261,4.64
MOTOR_C,2026-02-26 14:37:38,70.92,2.313,4.5
COMPRESSOR_D,2026-02-26 14:37:38,66.58,1.048,4.07
PUMP_A,2026-02-26 14:37:40,93.01,4.203,2.28
PUMP_B,2026-02-26 14:37:40,62.72,1.995,3.81
MOTOR_C,2026-02-26 14:37:40,72.86,1.882,4.7
COMPRESSOR_D,2026-02-26 14:37:40,70.87,1.574,4.35
PUMP_A,2026-02-26 14:37:39,91.24,4.526,2.24
PUMP_B,2026-02-26 14:37:39,69.08,1.773,3.79
MOTOR_C,2026-02-26 14:37:39,72.47,1.74,4.21
COMPRESSOR_D,2026-02-26 14:37:39,63.06,1.419,3.95
PUMP_A,2026-02-26 14:37:41,93.3,4.021,2.27
PUMP_B,2026-02-26 14:37:41,73.98,1.813,4.62
MOTOR_C,2026-02-26 14:37:41,64.47,2.256,4.54
COMPRESSOR_D,2026-02-26 14:37:41,70.22,2.241,4.66
PUMP_A,2026-02-26 14:37:43,89.18,3.706,2.89
PUMP_B,2026-02-26 14:37:43,73.35,1.441,4.44
MOTOR_C,2026-02-26 14:37:43,65.39,1.166,3.7
COMPRESSOR_D,2026-02-26 14:37:43,63.02,2.296,4.52
PUMP_A,2026-02-26 14:37:45,90.36,4.651,2.83
PUMP_B,2026-02-26 14:37:45,69.04,2.355,4.6
MOTOR_C,2026-02-26 14:37:45,64.72,1.06,4.4
COMPRESSOR_D,2026-02-26 14:37:45,68.84,2.247,4.39
PUMP_A,2026-02-26 14:37:47,86.42,3.791,2.94
PUMP_B,2026-02-26 14:37:47,64.15,2.201,4.52
MOTOR_C,2026-02-26 14:37:47,69.06,1.484,4.06
COMPRESSOR_D,2026-02-26 14:37:47,64.32,1.425,4.77
PUMP_A,2026-02-26 14:37:49,87.31,3.442,2.04
PUMP_B,2026-02-26 14:37:49,66.59,2.314,4.49
MOTOR_C,2026-02-26 14:37:49,66.89,1.783,4.47
COMPRESSOR_D,2026-02-26 14:37:49,67.26,2.203,4.32
PUMP_A,2026-02-26 14:37:51,86.96,3.545,2.53
PUMP_B,2026-02-26 14:37:51,71.75,2.039,3.67
MOTOR_C,2026-02-26 14:37:51,65.6,1.333,3.63
COMPRESSOR_D,2026-02-26 14:37:51,62.13,1.537,4.36
PUMP_A,2026-02-26 14:37:53,82.9,4.709,2.51
PUMP_B,2026-02-26 14:37:53,62.13,1.582,4.25
MOTOR_C,2026-02-26 14:37:53,70.05,1.294,4.16
COMPRESSOR_D,2026-02-26 14:37:53,68.97,1.538,4.09
PUMP_A,2026-02-26 14:37:55,85.31,4.633,2.52
PUMP_B,2026-02-26 14:37:55,63.16,1.934,4.12
MOTOR_C,2026-02-26 14:37:55,68.65,2.108,4.0
COMPRESSOR_D,2026-02-26 14:37:55,72.04,1.923,4.54
PUMP_A,2026-02-26 14:37:57,90.53,3.451,2.16
PUMP_B,2026-02-26 14:37:57,71.02,1.881,3.75
MOTOR_C,2026-02-26 14:37:57,62.6,1.465,4.14
COMPRESSOR_D,2026-02-26 14:37:57,72.35,1.884,4.04
PUMP_A,2026-02-26 14:37:59,91.65,3.348,2.05
PUMP_B,2026-02-26 14:37:59,64.41,1.69,3.84
MOTOR_C,2026-02-26 14:37:59,71.7,1.608,4.17
COMPRESSOR_D,2026-02-26 14:37:59,64.29,1.562,4.21
PUMP_A,2026-02-26 14:38:01,89.32,3.761,2.88
PUMP_B,2026-02-26 14:38:01,63.58,1.149,4.13
MOTOR_C,2026-02-26 14:38:01,70.07,2.094,4.75
COMPRESSOR_D,2026-02-26 14:38:01,67.99,1.811,3.96
PUMP_A,2026-02-26 14:38:03,88.38,4.521,2.44
PUMP_B,2026-02-26 14:38:03,69.11,1.159,3.98
MOTOR_C,2026-02-26 14:38:03,65.57,1.059,4.33
COMPRESSOR_D,2026-02-26 14:38:03,63.41,2.264,4.3
PUMP_A,2026-02-26 14:38:05,89.76,4.346,2.64
PUMP_B,2026-02-26 14:38:05,73.57,1.789,4.65
MOTOR_C,2026-02-26 14:38:05,67.73,1.119,3.94
COMPRESSOR_D,2026-02-26 14:38:05,67.95,1.585,4.64
PUMP_A,2026-02-26 14:38:07,83.06,4.785,2.17
PUMP_B,2026-02-26 14:38:07,65.5,1.989,4.5
MOTOR_C,2026-02-26 14:38:07,67.33,1.261,3.71
COMPRESSOR_D,2026-02-26 14:38:07,71.02,1.549,3.62
PUMP_A,2026-02-26 14:38:09,86.13,3.231,2.8
PUMP_B,2026-02-26 14:38:09,65.45,1.987,4.56
MOTOR_C,2026-02-26 14:38:09,71.34,1.602,3.6
COMPRESSOR_D,2026-02-26 14:38:09,70.54,2.292,4.76
PUMP_A,2026-02-26 14:38:09,89.6,3.582,2.75
PUMP_B,2026-02-26 14:38:09,73.58,1.36,4.56
MOTOR_C,2026-02-26 14:38:09,70.15,1.157,3.93
COMPRESSOR_D,2026-02-26 14:38:09,72.96,1.388,3.95
PUMP_A,2026-02-26 14:38:11,82.77,4.322,2.71
PUMP_B,2026-02-26 14:38:11,65.88,2.129,4.38
MOTOR_C,2026-02-26 14:38:11,63.12,2.28,4.29
COMPRESSOR_D,2026-02-26 14:38:11,62.8,1.277,4.68
PUMP_A,2026-02-26 14:38:13,86.75,3.293,2.02
PUMP_B,2026-02-26 14:38:13,69.65,2.396,4.23
MOTOR_C,2026-02-26 14:38:13,68.79,1.119,4.46
COMPRESSOR_D,2026-02-26 14:38:13,67.09,1.323,4.4
PUMP_A,2026-02-26 14:38:15,91.28,4.198,2.82
PUMP_B,2026-02-26 14:38:15,72.28,1.084,4.41
MOTOR_C,2026-02-26 14:38:15,68.22,1.951,3.63
COMPRESSOR_D,2026-02-26 14:38:15,72.79,1.97,4.73
PUMP_A,2026-02-26 14:38:17,90.81,3.354,2.94
PUMP_B,2026-02-26 14:38:17,65.94,1.421,4.78
MOTOR_C,2026-02-26 14:38:17,70.94,1.991,4.21
COMPRESSOR_D,2026-02-26 14:38:17,68.22,1.49,3.93
PUMP_A,2026-02-26 14:38:19,87.52,3.572,2.49
PUMP_B,2026-02-26 14:38:19,62.8,1.384,4.04
MOTOR_C,2026-02-26 14:38:19,64.44,1.504,4.17
COMPRESSOR_D,2026-02-26 14:38:19,69.94,1.921,3.71
PUMP_A,2026-02-26 14:38:21,91.14,4.633,2.54
PUMP_B,2026-02-26 14:38:21,67.62,1.149,4.13
MOTOR_C,2026-02-26 14:38:21,72.96,2.398,3.96
COMPRESSOR_D,2026-02-26 14:38:21,65.29,2.319,4.55
PUMP_A,2026-02-26 14:38:23,92.25,4.592,2.29
PUMP_B,2026-02-26 14:38:23,71.34,2.113,4.46
MOTOR_C,2026-02-26 14:38:23,64.79,2.387,4.28
COMPRESSOR_D,2026-02-26 14:38:23,68.72,1.928,4.43
PUMP_A,2026-02-26 14:38:25,89.82,4.102,2.95
PUMP_B,2026-02-26 14:38:25,64.55,1.459,4.17
MOTOR_C,2026-02-26 14:38:25,62.8,1.986,4.48
COMPRESSOR_D,2026-02-26 14:38:25,73.73,1.443,4.73
PUMP_A,2026-02-26 14:38:27,88.38,4.799,2.98
PUMP_B,2026-02-26 14:38:27,65.75,1.239,3.77
MOTOR_C,2026-02-26 14:38:27,63.69,1.532,4.31
COMPRESSOR_D,2026-02-26 14:38:27,65.35,1.996,4.07
PUMP_A,2026-02-26 14:38:29,89.25,4.357,2.17
PUMP_B,2026-02-26 14:38:29,63.78,2.379,3.92
MOTOR_C,2026-02-26 14:38:29,73.93,2.222,3.84
COMPRESSOR_D,2026-02-26 14:38:29,64.96,1.799,4.41
PUMP_A,2026-02-26 14:38:31,87.19,4.085,2.3
PUMP_B,2026-02-26 14:38:31,63.76,1.944,4.78
MOTOR_C,2026-02-26 14:38:31,72.98,2.086,3.81
COMPRESSOR_D,2026-02-26 14:38:31,65.91,2.059,4.66
PUMP_A,2026-02-26 14:38:33,88.11,3.917,2.56
PUMP_B,2026-02-26 14:38:33,72.58,1.989,4.77
MOTOR_C,2026-02-26 14:38:33,69.31,1.355,3.97
COMPRESSOR_D,2026-02-26 14:38:33,69.0,1.731,4.37
PUMP_A,2026-02-26 14:38:35,91.71,3.847,2.99
PUMP_B,2026-02-26 14:38:35,72.46,2.256,3.66
MOTOR_C,2026-02-26 14:38:35,69.46,1.134,3.63
COMPRESSOR_D,2026-02-26 14:38:35,66.78,1.652,3.86
PUMP_A,2026-02-26 14:38:37,85.57,4.334,2.55
PUMP_B,2026-02-26 14:38:37,67.54,1.622,4.23
MOTOR_C,2026-02-26 14:38:37,67.28,2.029,4.75
COMPRESSOR_D,2026-02-26 14:38:37,69.2,2.178,4.32
PUMP_A,2026-02-26 14:38:39,87.81,4.775,2.59
PUMP_B,2026-02-26 14:38:39,63.16,1.897,3.77
MOTOR_C,2026-02-26 14:38:39,62.93,1.528,4.17
COMPRESSOR_D,2026-02-26 14:38:39,64.0,1.583,3.65
PUMP_A,2026-02-26 14:38:38,92.55,4.682,2.72
PUMP_B,2026-02-26 14:38:38,70.85,2.307,4.77
MOTOR_C,2026-02-26 14:38:38,64.73,1.787,4.18
COMPRESSOR_D,2026-02-26 14:38:38,66.34,1.664,4.19
PUMP_A,2026-02-26 14:38:40,86.77,4.629,2.98
PUMP_B,2026-02-26 14:38:40,72.46,1.249,3.74
MOTOR_C,2026-02-26 14:38:40,64.66,2.148,4.23
